Id,Action
5158,0.997
5159,0.993
5160,0.9985
5161,0.9845
5162,0.968
5163,0.995
5164,0.3385
5165,0.9955
5166,0.998
5167,0.996
5168,1.0
5169,0.994
5170,0.9995
5171,1.0
5172,0.9675
5173,0.997
5174,0.952
5175,0.929
5176,0.982
5177,0.901
5178,1.0
5179,0.996
5180,0.992
5181,0.994
5182,0.954
5183,0.9995
5184,0.9835
5185,0.9825
5186,0.9985
5187,0.781
5188,0.996
5189,0.955
5190,0.964
5191,0.811
5192,0.993
5193,0.999
5194,0.9965
5195,0.207
5196,0.999
5197,0.995
5198,0.9955
5199,0.9935
5200,0.809
5201,0.968
5202,0.997
5203,1.0
5204,1.0
5205,0.9045
5206,0.9245
5207,0.9965
5208,0.974
5209,0.9005
5210,0.997
5211,0.9925
5212,0.966
5213,0.9675
5214,0.992
5215,0.987
5216,0.978
5217,0.669
5218,1.0
5219,0.9915
5220,0.969
5221,0.785
5222,0.899
5223,0.9895
5224,0.999
5225,0.9845
5226,0.976
5227,0.9905
5228,0.998
5229,0.9545
5230,0.982
5231,0.336
5232,0.9525
5233,0.9525
5234,0.993
5235,0.981
5236,0.999
5237,0.999
5238,0.4805
5239,0.8415
5240,0.9965
5241,0.999
5242,0.9955
5243,0.988
5244,1.0
5245,0.998
5246,0.947
5247,0.9895
5248,1.0
5249,1.0
5250,0.978
5251,0.358
5252,0.95
5253,0.996
5254,0.9965
5255,0.999
5256,0.978
5257,0.9835
5258,0.129
5259,1.0
5260,0.9985
5261,0.9435
5262,0.996
5263,0.9625
5264,0.9505
5265,0.978
5266,0.989
5267,0.9955
5268,0.9985
5269,0.8435
5270,0.9965
5271,0.997
5272,0.9815
5273,0.986
5274,1.0
5275,1.0
5276,0.9985
5277,0.8305
5278,1.0
5279,0.992
5280,0.992
5281,0.995
5282,0.9245
5283,1.0
5284,0.9985
5285,0.9845
5286,0.6405
5287,0.375
5288,0.966
5289,0.9995
5290,0.9935
5291,0.9925
5292,0.983
5293,1.0
5294,0.9725
5295,0.9155
5296,0.9945
5297,0.9915
5298,0.975
5299,0.9965
5300,0.924
5301,0.993
5302,0.9815
5303,0.9945
5304,0.9735
5305,0.996
5306,0.995
5307,0.998
5308,0.9825
5309,0.9995
5310,0.9495
5311,0.9995
5312,0.999
5313,1.0
5314,0.996
5315,0.9875
5316,0.973
5317,0.975
5318,0.942
5319,0.991
5320,0.998
5321,0.2045
5322,0.9975
5323,0.9895
5324,0.8555
5325,0.8885
5326,0.995
5327,0.9795
5328,0.558
5329,0.999
5330,0.9845
5331,0.988
5332,0.405
5333,0.9995
5334,1.0
5335,0.996
5336,0.964
5337,0.905
5338,1.0
5339,1.0
5340,0.999
5341,0.982
5342,0.9995
5343,0.992
5344,0.6545
5345,0.984
5346,0.996
5347,0.9585
5348,0.978
5349,0.968
5350,0.981
5351,0.9965
5352,0.9295
5353,0.9925
5354,0.9975
5355,0.994
5356,0.9945
5357,0.9975
5358,0.938
5359,0.9995
5360,0.9815
5361,0.999
5362,0.9665
5363,0.9845
5364,0.865
5365,1.0
5366,1.0
5367,0.9995
5368,0.9975
5369,0.9885
5370,0.991
5371,0.9555
5372,0.9845
5373,0.9935
5374,0.9985
5375,0.9785
5376,0.823
5377,0.3855
5378,0.782
5379,0.9945
5380,0.887
5381,0.997
5382,0.9995
5383,0.999
5384,0.9135
5385,0.9965
5386,0.978
5387,0.9645
5388,0.7955
5389,0.997
5390,0.8545
5391,0.992
5392,0.9995
5393,0.992
5394,0.983
5395,0.9725
5396,0.999
5397,0.869
5398,0.9975
5399,0.9955
5400,1.0
5401,0.952
5402,0.9995
5403,0.9655
5404,1.0
5405,0.9975
5406,0.9775
5407,0.997
5408,0.991
5409,0.979
5410,0.998
5411,0.9985
5412,0.9905
5413,0.9955
5414,0.992
5415,0.855
5416,0.975
5417,0.981
5418,0.9805
5419,0.9885
5420,0.725
5421,0.988
5422,0.09
5423,1.0
5424,0.994
5425,0.997
5426,0.1645
5427,0.9995
5428,0.9805
5429,0.983
5430,0.6125
5431,0.794
5432,0.993
5433,0.985
5434,0.187
5435,0.9975
5436,0.995
5437,0.993
5438,0.993
5439,1.0
5440,0.974
5441,0.9505
5442,0.995
5443,0.9785
5444,0.995
5445,0.909
5446,1.0
5447,0.9875
5448,0.993
5449,0.9975
5450,0.9525
5451,0.973
5452,0.92
5453,1.0
5454,0.9995
5455,0.9925
5456,0.9485
5457,0.9985
5458,0.9925
5459,0.997
5460,0.993
5461,0.993
5462,0.9965
5463,0.998
5464,0.4585
5465,0.9315
5466,0.9995
5467,0.996
5468,0.99
5469,0.98
5470,0.9965
5471,0.9905
5472,0.9985
5473,0.9195
5474,0.999
5475,0.9835
5476,0.9505
5477,0.9985
5478,0.995
5479,0.961
5480,0.976
5481,0.452
5482,0.9845
5483,0.999
5484,0.9955
5485,0.993
5486,0.9385
5487,1.0
5488,0.984
5489,0.742
5490,0.8305
5491,1.0
5492,0.9855
5493,0.998
5494,0.963
5495,0.9845
5496,0.972
5497,0.996
5498,0.999
5499,0.999
5500,0.9985
5501,0.9955
5502,0.9675
5503,0.9995
5504,0.9985
5505,0.9835
5506,1.0
5507,0.9955
5508,0.999
5509,0.997
5510,0.9775
5511,0.9995
5512,0.9765
5513,0.999
5514,0.9865
5515,0.9885
5516,0.9875
5517,1.0
5518,0.9965
5519,0.991
5520,0.997
5521,0.9995
5522,0.9935
5523,0.972
5524,0.998
5525,0.998
5526,0.9885
5527,0.9855
5528,0.9945
5529,0.929
5530,0.9955
5531,0.9915
5532,0.9995
5533,1.0
5534,0.835
5535,0.9975
5536,0.804
5537,1.0
5538,0.883
5539,0.901
5540,0.9945
5541,0.979
5542,0.9935
5543,0.9975
5544,0.976
5545,0.9995
5546,0.908
5547,0.9335
5548,0.926
5549,0.9885
5550,0.933
5551,0.97
5552,0.9915
5553,0.999
5554,1.0
5555,0.998
5556,0.997
5557,0.997
5558,0.976
5559,0.9025
5560,0.7795
5561,0.9645
5562,0.992
5563,0.615
5564,0.9805
5565,0.9775
5566,0.883
5567,0.2605
5568,0.9155
5569,0.9355
5570,0.9815
5571,1.0
5572,0.9345
5573,0.1155
5574,0.263
5575,0.9625
5576,1.0
5577,0.997
5578,0.999
5579,0.9995
5580,0.991
5581,0.998
5582,0.9885
5583,0.998
5584,0.996
5585,0.9875
5586,0.999
5587,0.985
5588,0.9445
5589,1.0
5590,0.9545
5591,1.0
5592,0.995
5593,0.9995
5594,1.0
5595,0.793
5596,0.634
5597,1.0
5598,0.973
5599,0.989
5600,1.0
5601,1.0
5602,0.491
5603,0.655
5604,0.927
5605,0.694
5606,1.0
5607,0.9995
5608,0.988
5609,0.986
5610,0.9925
5611,0.4765
5612,0.978
5613,0.985
5614,0.9635
5615,0.9875
5616,0.9495
5617,0.6055
5618,0.988
5619,1.0
5620,0.994
5621,0.999
5622,1.0
5623,0.996
5624,0.9755
5625,0.9885
5626,0.9985
5627,0.996
5628,0.9935
5629,0.825
5630,1.0
5631,0.9865
5632,0.9965
5633,0.9995
5634,0.985
5635,1.0
5636,0.999
5637,0.9915
5638,1.0
5639,0.9955
5640,0.9995
5641,0.9915
5642,0.9005
5643,0.998
5644,0.998
5645,0.986
5646,0.998
5647,0.9785
5648,0.9275
5649,0.9925
5650,0.9885
5651,0.9935
5652,1.0
5653,0.68
5654,0.996
5655,0.964
5656,0.9945
5657,0.9965
5658,0.9995
5659,0.9385
5660,0.9855
5661,0.9795
5662,0.3975
5663,0.981
5664,0.995
5665,0.9985
5666,0.997
5667,0.9965
5668,0.9975
5669,0.981
5670,0.756
5671,0.824
5672,0.9565
5673,0.8395
5674,0.975
5675,0.994
5676,0.9415
5677,0.9985
5678,0.994
5679,0.8705
5680,0.9975
5681,0.997
5682,0.9725
5683,0.995
5684,0.8635
5685,0.9975
5686,0.9995
5687,0.9785
5688,0.944
5689,0.958
5690,0.9975
5691,0.8885
5692,0.9
5693,0.9845
5694,0.9905
5695,0.945
5696,0.815
5697,0.9985
5698,0.9995
5699,0.997
5700,0.9885
5701,0.7965
5702,0.9945
5703,0.974
5704,0.9965
5705,0.7255
5706,0.977
5707,0.989
5708,0.993
5709,0.9975
5710,0.9455
5711,0.9995
5712,0.9815
5713,0.9995
5714,0.734
5715,0.992
5716,1.0
5717,0.982
5718,0.9065
5719,0.58
5720,0.568
5721,0.982
5722,0.8125
5723,0.9765
5724,0.9885
5725,0.9465
5726,0.9885
5727,0.9995
5728,0.9905
5729,1.0
5730,0.7675
5731,0.994
5732,0.9905
5733,0.9905
5734,0.9705
5735,1.0
5736,0.994
5737,0.9955
5738,0.988
5739,0.9935
5740,0.995
5741,0.927
5742,0.998
5743,0.998
5744,1.0
5745,0.978
5746,0.9995
5747,0.985
5748,0.995
5749,0.973
5750,1.0
5751,0.9945
5752,0.996
5753,0.9975
5754,0.9975
5755,0.999
5756,0.9965
5757,1.0
5758,0.9865
5759,0.993
5760,0.999
5761,0.8855
5762,0.9895
5763,1.0
5764,1.0
5765,0.4525
5766,0.9995
5767,0.9965
5768,0.9975
5769,0.9975
5770,0.9985
5771,0.997
5772,0.9895
5773,0.9965
5774,0.937
5775,0.985
5776,0.981
5777,0.991
5778,0.951
5779,0.994
5780,0.998
5781,0.9925
5782,0.978
5783,0.988
5784,0.961
5785,0.966
5786,0.995
5787,0.9895
5788,0.746
5789,0.992
5790,0.38
5791,1.0
5792,0.999
5793,0.998
5794,0.9855
5795,0.911
5796,0.9745
5797,0.8865
5798,0.9995
5799,0.9955
5800,0.9985
5801,0.995
5802,0.987
5803,0.9935
5804,0.999
5805,0.998
5806,0.9915
5807,0.978
5808,0.932
5809,0.9875
5810,0.8995
5811,0.9935
5812,0.94
5813,0.9565
5814,0.9945
5815,0.996
5816,0.991
5817,0.995
5818,0.2285
5819,0.8985
5820,0.9985
5821,1.0
5822,0.9785
5823,0.9935
5824,0.9925
5825,0.9985
5826,0.987
5827,0.9985
5828,0.9985
5829,0.9965
5830,0.978
5831,0.9855
5832,0.9985
5833,0.9315
5834,0.9995
5835,0.757
5836,0.905
5837,0.9945
5838,0.9675
5839,1.0
5840,0.9125
5841,0.9995
5842,0.994
5843,0.9975
5844,0.991
5845,1.0
5846,0.993
5847,1.0
5848,0.9975
5849,0.9745
5850,0.9545
5851,0.9955
5852,0.9975
5853,0.998
5854,0.994
5855,0.9885
5856,0.9935
5857,0.958
5858,1.0
5859,0.8245
5860,0.9735
5861,0.948
5862,0.996
5863,0.989
5864,0.9645
5865,0.9985
5866,0.99
5867,0.973
5868,0.4645
5869,0.9925
5870,0.998
5871,0.997
5872,0.9865
5873,0.9885
5874,0.872
5875,0.961
5876,0.9715
5877,0.985
5878,0.9765
5879,0.997
5880,0.9955
5881,0.951
5882,0.3415
5883,0.921
5884,0.9435
5885,0.937
5886,0.989
5887,0.9915
5888,0.997
5889,0.99
5890,0.8565
5891,0.9995
5892,0.981
5893,0.9515
5894,0.959
5895,0.62
5896,0.9785
5897,0.9955
5898,0.991
5899,0.9945
5900,0.995
5901,0.9405
5902,0.998
5903,0.9975
5904,0.244
5905,0.9945
5906,0.9955
5907,0.999
5908,0.97
5909,0.9555
5910,0.9965
5911,0.993
5912,0.9955
5913,0.977
5914,1.0
5915,0.4585
5916,0.9705
5917,0.9935
5918,0.9715
5919,0.9995
5920,0.9845
5921,0.925
5922,0.852
5923,0.897
5924,0.8975
5925,1.0
5926,0.7415
5927,0.8405
5928,0.996
5929,0.9975
5930,0.9965
5931,0.993
5932,0.6665
5933,0.986
5934,0.9885
5935,0.9505
5936,0.987
5937,0.9955
5938,0.9995
5939,0.995
5940,0.9905
5941,0.999
5942,0.994
5943,0.985
5944,0.993
5945,0.99
5946,0.999
5947,0.733
5948,0.964
5949,0.9545
5950,0.9405
5951,0.944
5952,0.988
5953,1.0
5954,0.993
5955,0.9535
5956,0.998
5957,0.9985
5958,0.995
5959,0.999
5960,0.999
5961,0.996
5962,0.9975
5963,0.9835
5964,0.999
5965,0.9795
5966,0.999
5967,0.998
5968,0.999
5969,0.9715
5970,0.897
5971,0.9955
5972,0.997
5973,0.998
5974,0.934
5975,0.985
5976,0.9645
5977,0.998
5978,0.97
5979,0.998
5980,0.9985
5981,0.742
5982,0.9785
5983,0.99
5984,0.958
5985,0.989
5986,1.0
5987,0.9995
5988,0.9
5989,0.9945
5990,0.999
5991,0.986
5992,0.9875
5993,0.976
5994,0.993
5995,0.9805
5996,0.994
5997,0.995
5998,1.0
5999,0.998
6000,0.9995
6001,0.2425
6002,1.0
6003,0.9985
6004,0.942
6005,0.992
6006,0.953
6007,0.9935
6008,1.0
6009,0.999
6010,0.9075
6011,0.998
6012,0.9375
6013,0.9965
6014,0.9925
6015,0.997
6016,0.9995
6017,0.9815
6018,0.9875
6019,0.987
6020,0.997
6021,0.9525
6022,0.9985
6023,0.9685
6024,0.998
6025,0.93
6026,0.999
6027,0.994
6028,0.944
6029,0.983
6030,0.998
6031,0.9825
6032,0.975
6033,0.9905
6034,0.5375
6035,0.998
6036,1.0
6037,0.999
6038,0.899
6039,0.971
6040,0.989
6041,0.995
6042,0.9915
6043,0.9945
6044,0.9985
6045,0.9935
6046,0.986
6047,0.832
6048,0.9985
6049,0.9995
6050,0.979
6051,0.9645
6052,0.3005
6053,0.9705
6054,0.9995
6055,0.9735
6056,0.999
6057,0.9675
6058,0.9545
6059,1.0
6060,0.9975
6061,0.9345
6062,0.882
6063,0.8205
6064,0.995
6065,0.993
6066,0.955
6067,0.995
6068,0.999
6069,0.926
6070,0.9655
6071,0.9935
6072,0.9895
6073,0.9995
6074,0.979
6075,0.99
6076,0.9585
6077,0.9945
6078,0.999
6079,0.962
6080,0.9975
6081,0.9985
6082,0.9775
6083,0.9965
6084,1.0
6085,0.998
6086,0.9225
6087,0.447
6088,1.0
6089,0.9915
6090,0.9965
6091,0.992
6092,0.99
6093,0.9865
6094,0.969
6095,0.981
6096,0.968
6097,0.9785
6098,0.996
6099,0.973
6100,0.999
6101,0.9835
6102,0.7935
6103,0.8435
6104,0.999
6105,0.9645
6106,0.9965
6107,0.997
6108,0.997
6109,1.0
6110,1.0
6111,0.9875
6112,1.0
6113,0.327
6114,0.9795
6115,0.9235
6116,0.9715
6117,0.964
6118,0.992
6119,0.9995
6120,0.9985
6121,0.9705
6122,0.9995
6123,0.1435
6124,0.9995
6125,0.9675
6126,0.9825
6127,1.0
6128,0.8635
6129,0.99
6130,0.9955
6131,0.999
6132,0.98
6133,0.996
6134,0.935
6135,0.8825
6136,1.0
6137,0.3865
6138,0.975
6139,0.9905
6140,0.969
6141,0.9895
6142,0.988
6143,1.0
6144,0.9985
6145,0.995
6146,0.982
6147,0.9145
6148,0.989
6149,0.999
6150,0.9865
6151,0.999
6152,0.9745
6153,0.9975
6154,0.9975
6155,0.9835
6156,0.9995
6157,0.9985
6158,1.0
6159,0.999
6160,0.452
6161,0.983
6162,1.0
6163,0.9985
6164,1.0
6165,0.9975
6166,0.701
6167,0.9855
6168,0.997
6169,0.1295
6170,0.977
6171,1.0
6172,0.9955
6173,0.856
6174,0.983
6175,0.99
6176,0.9995
6177,0.9995
6178,0.643
6179,0.994
6180,0.975
6181,0.9935
6182,0.993
6183,0.9525
6184,0.9955
6185,0.847
6186,0.9755
6187,0.997
6188,0.9985
6189,0.984
6190,0.9975
6191,0.998
6192,0.9405
6193,0.998
6194,0.988
6195,0.998
6196,0.989
6197,0.9755
6198,0.998
6199,0.9945
6200,0.98
6201,0.942
6202,1.0
6203,0.98
6204,0.9985
6205,0.9595
6206,1.0
6207,0.997
6208,0.9925
6209,1.0
6210,0.9885
6211,0.9995
6212,0.983
6213,0.44
6214,0.999
6215,0.7585
6216,0.9175
6217,0.8785
6218,0.991
6219,0.9965
6220,0.9955
6221,0.9695
6222,0.991
6223,0.8195
6224,0.9735
6225,0.8505
6226,0.948
6227,0.995
6228,0.992
6229,0.9955
6230,0.8795
6231,0.293
6232,0.9985
6233,1.0
6234,0.9935
6235,0.935
6236,0.9645
6237,0.94
6238,1.0
6239,0.9695
6240,0.8905
6241,0.997
6242,0.9975
6243,0.999
6244,0.9995
6245,0.9875
6246,0.994
6247,0.9915
6248,0.982
6249,0.988
6250,0.6465
6251,0.9955
6252,0.9925
6253,0.969
6254,0.9995
6255,0.9845
6256,0.9745
6257,0.9945
6258,0.922
6259,0.586
6260,0.5815
6261,0.9925
6262,0.9495
6263,0.9595
6264,0.9965
6265,0.9905
6266,0.999
6267,0.978
6268,0.7885
6269,0.9895
6270,0.9965
6271,0.9985
6272,0.999
6273,0.917
6274,0.9545
6275,0.9995
6276,0.9995
6277,0.999
6278,0.9785
6279,0.988
6280,0.9855
6281,0.9885
6282,0.996
6283,1.0
6284,0.989
6285,1.0
6286,0.933
6287,0.999
6288,0.988
6289,0.96
6290,0.99
6291,0.99
6292,0.977
6293,0.971
6294,0.9985
6295,0.9
6296,0.9975
6297,0.996
6298,0.983
6299,0.9995
6300,0.999
6301,0.988
6302,0.992
6303,0.9715
6304,0.981
6305,0.9965
6306,0.9975
6307,0.9975
6308,1.0
6309,0.9975
6310,0.9625
6311,0.9845
6312,0.9875
6313,0.978
6314,0.194
6315,0.7975
6316,0.8725
6317,0.919
6318,0.474
6319,0.893
6320,0.995
6321,0.996
6322,0.952
6323,0.5625
6324,1.0
6325,0.947
6326,0.997
6327,0.8205
6328,0.9885
6329,0.9985
6330,0.9995
6331,0.991
6332,0.965
6333,0.986
6334,0.9755
6335,0.9965
6336,0.998
6337,0.9775
6338,0.999
6339,0.9465
6340,0.996
6341,0.99
6342,0.999
6343,0.9985
6344,0.9635
6345,0.9955
6346,0.992
6347,0.9965
6348,0.9835
6349,0.9995
6350,0.982
6351,0.9845
6352,0.9355
6353,0.94
6354,0.2945
6355,0.998
6356,0.997
6357,0.9925
6358,0.997
6359,0.975
6360,0.967
6361,0.989
6362,0.997
6363,0.973
6364,1.0
6365,0.9605
6366,0.995
6367,0.997
6368,0.9445
6369,0.995
6370,0.979
6371,0.982
6372,0.7305
6373,0.989
6374,0.993
6375,0.979
6376,0.013
6377,0.971
6378,0.9945
6379,0.9715
6380,0.9835
6381,0.992
6382,0.9825
6383,0.995
6384,0.918
6385,0.997
6386,0.9845
6387,0.999
6388,0.9955
6389,0.9925
6390,0.9935
6391,0.9855
6392,0.999
6393,0.9995
6394,0.807
6395,1.0
6396,0.998
6397,0.993
6398,0.954
6399,0.909
6400,0.969
6401,1.0
6402,0.989
6403,1.0
6404,0.946
6405,0.906
6406,0.888
6407,0.9455
6408,0.997
6409,0.954
6410,0.9635
6411,0.9975
6412,0.982
6413,0.999
6414,0.992
6415,0.9945
6416,0.9735
6417,0.998
6418,0.998
6419,0.9995
6420,0.9955
6421,0.9875
6422,0.9885
6423,0.992
6424,0.9965
6425,0.993
6426,0.9855
6427,0.559
6428,0.996
6429,0.999
6430,0.9895
6431,0.955
6432,0.9695
6433,0.995
6434,1.0
6435,0.9865
6436,0.955
6437,0.9975
6438,0.9955
6439,0.2595
6440,0.968
6441,0.994
6442,0.9705
6443,1.0
6444,0.968
6445,0.9995
6446,0.9925
6447,0.944
6448,0.9745
6449,0.843
6450,0.974
6451,0.7555
6452,0.9965
6453,0.9995
6454,0.8595
6455,0.959
6456,0.9995
6457,0.974
6458,0.97
6459,0.9985
6460,0.998
6461,0.989
6462,0.941
6463,0.9935
6464,0.9965
6465,0.3585
6466,0.341
6467,0.9975
6468,0.9985
6469,0.9535
6470,0.975
6471,0.9725
6472,0.9805
6473,0.9965
6474,0.9975
6475,0.8575
6476,0.984
6477,1.0
6478,0.966
6479,0.9985
6480,0.9795
6481,0.979
6482,0.9615
6483,0.983
6484,0.9895
6485,0.9885
6486,1.0
6487,1.0
6488,0.998
6489,0.987
6490,0.9985
6491,0.997
6492,0.9955
6493,0.8575
6494,0.9965
6495,1.0
6496,0.9995
6497,0.9735
6498,0.99
6499,0.6725
6500,0.3455
6501,0.993
6502,0.694
6503,0.998
6504,0.999
6505,0.9995
6506,0.999
6507,0.961
6508,0.9945
6509,0.9725
6510,0.999
6511,0.9925
6512,0.9915
6513,0.9915
6514,0.764
6515,0.9995
6516,0.996
6517,1.0
6518,0.978
6519,0.9565
6520,0.9985
6521,0.9795
6522,0.999
6523,0.993
6524,0.956
6525,0.9905
6526,0.9945
6527,0.983
6528,0.9735
6529,0.9905
6530,0.7985
6531,0.9985
6532,0.991
6533,0.9925
6534,0.766
6535,1.0
6536,0.2315
6537,0.9685
6538,0.672
6539,0.9975
6540,0.995
6541,0.978
6542,0.818
6543,0.992
6544,0.9545
6545,0.965
6546,0.9975
6547,0.992
6548,0.998
6549,1.0
6550,0.889
6551,0.6065
6552,0.998
6553,0.999
6554,0.9975
6555,0.985
6556,0.9975
6557,0.8485
6558,1.0
6559,0.937
6560,0.9995
6561,0.995
6562,1.0
6563,0.993
6564,0.9965
6565,0.889
6566,0.974
6567,0.9835
6568,0.98
6569,0.906
6570,0.9975
6571,0.289
6572,0.9975
6573,0.999
6574,0.9995
6575,0.855
6576,0.7795
6577,0.999
6578,0.9715
6579,0.951
6580,0.9985
6581,0.2325
6582,0.995
6583,0.9925
6584,0.998
6585,1.0
6586,0.999
6587,0.93
6588,0.1815
6589,0.9935
6590,0.2725
6591,0.989
6592,0.9895
6593,0.506
6594,0.998
6595,0.995
6596,0.854
6597,0.992
6598,0.808
6599,0.996
6600,0.892
6601,0.976
6602,0.8975
6603,0.989
6604,0.9965
6605,0.9905
6606,0.9995
6607,0.9525
6608,0.337
6609,0.835
6610,0.9935
6611,0.9945
6612,0.999
6613,0.896
6614,0.998
6615,0.9995
6616,0.996
6617,0.93
6618,0.9955
6619,0.991
6620,0.9925
6621,0.995
6622,0.993
6623,0.989
6624,0.956
6625,0.8785
6626,0.994
6627,0.9705
6628,0.908
6629,0.6115
6630,0.999
6631,0.6785
6632,0.984
6633,0.9425
6634,0.9935
6635,0.691
6636,0.994
6637,0.658
6638,0.9445
6639,0.961
6640,0.806
6641,0.9865
6642,0.999
6643,0.998
6644,0.96
6645,0.9715
6646,0.999
6647,0.9985
6648,0.981
6649,0.984
6650,0.992
6651,0.9965
6652,0.9925
6653,0.309
6654,0.3735
6655,0.9895
6656,0.997
6657,0.982
6658,0.988
6659,0.955
6660,0.9965
6661,0.9965
6662,0.9995
6663,0.9615
6664,1.0
6665,0.992
6666,0.9965
6667,0.9985
6668,0.5555
6669,0.8985
6670,1.0
6671,0.9835
6672,0.9805
6673,0.9995
6674,0.986
6675,0.993
6676,0.996
6677,0.9575
6678,0.9835
6679,0.9915
6680,0.924
6681,0.9905
6682,0.9945
6683,0.9885
6684,0.989
6685,0.9545
6686,0.9815
6687,0.9985
6688,0.963
6689,0.8465
6690,0.966
6691,0.9995
6692,0.9885
6693,0.988
6694,0.9495
6695,1.0
6696,1.0
6697,0.9995
6698,0.962
6699,0.5965
6700,0.978
6701,0.9815
6702,0.94
6703,0.2295
6704,0.999
6705,0.9835
6706,0.9255
6707,0.991
6708,0.9755
6709,0.989
6710,0.9865
6711,0.998
6712,0.86
6713,0.8645
6714,0.728
6715,0.9995
6716,0.991
6717,0.999
6718,0.9955
6719,0.9935
6720,1.0
6721,0.9875
6722,0.9425
6723,1.0
6724,0.996
6725,0.9405
6726,0.9985
6727,0.924
6728,0.9975
6729,0.997
6730,1.0
6731,0.975
6732,0.9995
6733,0.9995
6734,0.9735
6735,0.9985
6736,0.9505
6737,0.986
6738,0.9705
6739,0.1
6740,0.8415
6741,0.9965
6742,0.994
6743,0.9815
6744,0.99
6745,0.47
6746,0.995
6747,0.9955
6748,0.997
6749,0.9995
6750,0.9935
6751,0.848
6752,0.1385
6753,0.999
6754,0.999
6755,0.9995
6756,0.8785
6757,0.9965
6758,0.931
6759,0.9995
6760,0.7125
6761,0.998
6762,0.9915
6763,0.9995
6764,0.9365
6765,0.995
6766,0.9915
6767,0.9975
6768,0.957
6769,0.9505
6770,0.9675
6771,0.2555
6772,0.9845
6773,0.9765
6774,0.789
6775,0.985
6776,1.0
6777,0.983
6778,1.0
6779,0.9995
6780,0.999
6781,1.0
6782,0.9975
6783,1.0
6784,0.9985
6785,0.57
6786,0.999
6787,0.996
6788,0.9545
6789,0.9975
6790,0.972
6791,0.933
6792,0.992
6793,0.998
6794,0.983
6795,0.884
6796,0.998
6797,1.0
6798,0.949
6799,0.2335
6800,0.999
6801,0.991
6802,1.0
6803,0.993
6804,0.999
6805,0.999
6806,0.357
6807,0.9895
6808,0.978
6809,0.9975
6810,0.9695
6811,0.9945
6812,0.988
6813,0.9925
6814,0.994
6815,0.9915
6816,0.9845
6817,0.9915
6818,0.9625
6819,0.9995
6820,0.9785
6821,0.995
6822,0.9935
6823,0.9425
6824,1.0
6825,0.9915
6826,0.9735
6827,0.9945
6828,0.999
6829,0.8255
6830,0.9645
6831,0.988
6832,0.9945
6833,0.997
6834,0.9955
6835,1.0
6836,0.9895
6837,0.997
6838,0.9615
6839,0.9985
6840,0.9975
6841,0.9355
6842,0.974
6843,0.9985
6844,0.97
6845,0.9715
6846,0.985
6847,0.763
6848,0.958
6849,0.9965
6850,0.9945
6851,0.961
6852,0.9975
6853,0.9995
6854,0.9195
6855,0.936
6856,0.995
6857,0.7315
6858,0.387
6859,0.9805
6860,0.9995
6861,0.9905
6862,0.9945
6863,0.9965
6864,0.095
6865,0.998
6866,0.9755
6867,0.8525
6868,0.4125
6869,0.7015
6870,0.9965
6871,0.9985
6872,0.944
6873,0.9735
6874,0.999
6875,0.9985
6876,0.528
6877,0.999
6878,0.9995
6879,0.9985
6880,0.895
6881,0.997
6882,0.9725
6883,0.987
6884,0.997
6885,0.9965
6886,0.997
6887,1.0
6888,0.9975
6889,0.7505
6890,0.968
6891,1.0
6892,0.9955
6893,0.966
6894,0.9575
6895,0.981
6896,0.979
6897,0.983
6898,0.941
6899,0.9995
6900,0.994
6901,0.983
6902,0.9985
6903,0.9845
6904,0.998
6905,0.985
6906,0.998
6907,0.9925
6908,0.9995
6909,0.4285
6910,0.962
6911,0.999
6912,0.9915
6913,0.996
6914,0.993
6915,0.241
6916,0.9995
6917,0.969
6918,0.972
6919,0.999
6920,0.4335
6921,1.0
6922,0.3405
6923,0.995
6924,0.997
6925,0.943
6926,0.8655
6927,0.976
6928,0.9955
6929,0.958
6930,0.999
6931,0.957
6932,0.7865
6933,0.9355
6934,0.9995
6935,0.9695
6936,0.431
6937,0.995
6938,0.973
6939,0.906
6940,1.0
6941,0.6895
6942,0.998
6943,0.9925
6944,0.017
6945,0.995
6946,0.051
6947,0.9975
6948,0.998
6949,0.8875
6950,0.998
6951,0.995
6952,0.994
6953,0.995
6954,0.998
6955,0.998
6956,0.9945
6957,0.999
6958,0.9715
6959,0.9865
6960,0.9895
6961,0.984
6962,1.0
6963,0.5265
6964,0.995
6965,0.874
6966,0.8535
6967,0.968
6968,0.9955
6969,0.993
6970,1.0
6971,0.664
6972,0.964
6973,0.997
6974,0.9895
6975,0.989
6976,0.9955
6977,0.9875
6978,0.988
6979,0.9955
6980,0.983
6981,1.0
6982,0.6055
6983,0.938
6984,0.9975
6985,0.6325
6986,0.879
6987,0.8045
6988,0.991
6989,0.993
6990,0.9825
6991,1.0
6992,0.854
6993,0.2915
6994,0.072
6995,0.995
6996,0.9995
6997,0.9895
6998,0.393
6999,0.885
7000,0.8345
7001,0.9875
7002,0.735
7003,0.9985
7004,0.8975
7005,0.999
7006,0.9915
7007,0.9965
7008,0.9985
7009,0.997
7010,0.9985
7011,0.9135
7012,1.0
7013,0.991
7014,0.9835
7015,0.996
7016,0.976
7017,0.9965
7018,0.9925
7019,0.999
7020,0.927
7021,0.792
7022,0.9035
7023,0.996
7024,0.9385
7025,0.981
7026,0.986
7027,1.0
7028,0.876
7029,0.9845
7030,0.99
7031,0.939
